user,enrolled,prediction,correct
130072,0,0,1
303847,1,1,1
7931,0,0,1
45417,0,0,1
365414,1,0,0
334093,1,0,0
157177,1,1,1
352055,1,1,1
48362,0,0,1
120608,1,1,1
339010,1,0,0
68090,0,0,1
111962,0,0,1
202720,1,1,1
244636,0,0,1
226461,0,0,1
365756,1,0,0
244505,1,1,1
115666,1,1,1
154063,1,1,1
140973,0,0,1
32215,1,1,1
266458,0,0,1
347188,1,0,0
67142,1,1,1
371447,0,0,1
190654,0,1,0
122965,1,1,1
341855,0,1,0
180993,0,0,1
74519,0,0,1
112389,1,1,1
347249,0,0,1
329569,0,0,1
150630,1,1,1
311162,0,0,1
229136,1,1,1
279123,1,1,1
58329,1,0,0
206524,1,1,1
22998,0,1,0
572,1,1,1
347776,0,0,1
362764,0,0,1
178275,1,1,1
295222,0,0,1
160835,0,0,1
23331,0,1,0
270191,1,1,1
33613,0,0,1
123201,1,1,1
114471,0,1,0
26787,0,0,1
257469,1,1,1
281530,1,1,1
142541,1,1,1
236538,0,0,1
122767,0,0,1
191105,0,0,1
66642,1,0,0
51159,0,0,1
193315,0,1,0
123016,0,0,1
269628,0,0,1
96546,1,1,1
42863,0,0,1
236374,0,0,1
363188,0,0,1
61374,0,0,1
370003,0,1,0
125742,1,1,1
200080,0,1,0
234106,0,0,1
86766,0,0,1
179948,1,1,1
105185,0,1,0
90827,1,1,1
31182,1,1,1
10724,1,1,1
150894,1,1,1
87270,1,1,1
242685,0,0,1
72802,1,1,1
179202,0,1,0
162357,1,1,1
19116,1,0,0
208944,0,0,1
130507,1,1,1
27993,1,1,1
42879,0,0,1
270221,0,1,0
256838,0,0,1
11348,1,1,1
291565,1,1,1
133260,0,1,0
10404,0,0,1
305712,1,1,1
80455,1,1,1
12482,1,1,1
14830,0,0,1
142717,0,0,1
257123,0,0,1
106239,1,0,0
245226,1,1,1
223231,1,1,1
335253,1,1,1
367329,0,1,0
337238,0,1,0
39068,0,0,1
268063,0,1,0
63442,0,1,0
12693,1,1,1
212313,1,1,1
198430,0,0,1
50406,1,1,1
349731,0,0,1
150366,0,0,1
116573,0,0,1
135873,0,0,1
352084,1,1,1
271301,1,0,0
210804,1,1,1
180213,1,1,1
266642,0,1,0
284149,1,1,1
350074,1,1,1
72219,0,0,1
283509,1,1,1
33072,1,0,0
194145,1,0,0
251232,1,1,1
21839,0,1,0
93234,1,0,0
251482,1,1,1
218869,0,0,1
134394,0,0,1
305861,0,1,0
57126,0,0,1
174283,0,1,0
241109,0,0,1
360043,0,1,0
173482,1,1,1
303135,0,0,1
332396,0,1,0
208424,1,1,1
77458,0,0,1
349259,1,0,0
126916,0,1,0
151336,0,0,1
154175,1,1,1
206126,0,0,1
327857,0,1,0
40849,1,1,1
295971,0,1,0
102542,0,0,1
148089,0,0,1
220555,1,1,1
46096,0,0,1
363200,0,0,1
325077,0,0,1
181963,1,1,1
363597,0,0,1
236194,1,1,1
128067,0,0,1
349491,0,0,1
88488,1,0,0
362170,1,1,1
21940,0,0,1
224361,0,0,1
359628,0,0,1
92569,1,0,0
184086,0,0,1
314898,1,1,1
203419,1,1,1
229576,1,0,0
53335,1,0,0
255239,1,1,1
85283,1,1,1
39147,0,0,1
306754,0,0,1
131871,1,1,1
215271,1,1,1
268142,0,0,1
369517,0,0,1
33099,1,1,1
323574,1,0,0
233345,1,1,1
79724,1,1,1
189773,0,1,0
78364,0,1,0
66416,0,1,0
280822,0,0,1
8737,1,1,1
315854,0,0,1
296269,0,0,1
191378,1,1,1
84595,1,1,1
23028,1,1,1
83518,0,1,0
323019,1,1,1
353582,1,1,1
369222,1,0,0
359803,0,0,1
295711,0,1,0
253496,0,0,1
151964,1,1,1
193610,0,1,0
305867,1,1,1
93983,0,0,1
248467,0,1,0
333374,0,1,0
320116,1,1,1
287964,0,0,1
168752,0,1,0
16566,0,0,1
213650,0,0,1
121363,1,0,0
233927,0,0,1
68202,0,0,1
371462,0,0,1
322413,0,0,1
235592,1,1,1
197925,1,1,1
286890,0,0,1
32406,1,0,0
73455,1,1,1
254923,1,1,1
326607,1,1,1
575,0,0,1
344521,1,1,1
152395,1,1,1
253501,0,0,1
53819,0,0,1
204604,0,0,1
367754,0,0,1
50923,1,1,1
233399,0,0,1
41366,0,0,1
87218,0,0,1
56338,0,0,1
76872,1,1,1
156956,1,1,1
335821,0,0,1
34876,0,0,1
209997,1,1,1
253093,0,0,1
354785,0,0,1
302899,0,1,0
25865,1,1,1
109468,0,1,0
151188,0,1,0
349226,0,0,1
56515,1,0,0
316356,1,1,1
264261,0,1,0
35972,1,1,1
360310,1,1,1
193876,1,0,0
216907,0,0,1
266092,0,0,1
205962,1,1,1
318265,1,0,0
282368,0,0,1
357850,0,0,1
32136,0,0,1
159793,1,1,1
180539,0,0,1
57233,1,1,1
273085,0,0,1
3502,0,0,1
348969,1,1,1
54512,1,0,0
171112,0,0,1
299588,0,0,1
16576,1,1,1
138599,1,1,1
354459,1,1,1
58892,1,1,1
249414,0,0,1
186240,1,1,1
180420,0,0,1
162573,0,1,0
13996,1,0,0
257518,1,0,0
363303,0,1,0
80351,1,0,0
322766,1,0,0
172812,0,0,1
197270,0,1,0
198318,1,0,0
252287,1,1,1
314273,0,0,1
84072,1,0,0
38089,0,1,0
158652,1,1,1
90055,0,0,1
131193,0,0,1
184313,1,1,1
260231,0,1,0
164048,1,1,1
140858,1,0,0
351110,1,1,1
338164,0,0,1
278501,1,1,1
311207,1,1,1
330815,0,0,1
113658,1,1,1
154186,0,0,1
108173,0,0,1
192801,0,1,0
320008,0,0,1
269712,0,0,1
306518,1,0,0
95517,1,0,0
94259,1,1,1
266497,0,0,1
369828,1,1,1
18017,0,1,0
300947,0,0,1
175980,1,1,1
8078,0,1,0
113464,1,1,1
283961,0,0,1
243222,1,1,1
46499,0,0,1
49482,0,0,1
228525,1,0,0
105350,1,1,1
350602,1,1,1
332085,0,0,1
164004,0,0,1
195849,0,0,1
78260,1,1,1
367226,0,0,1
307491,1,0,0
280719,0,0,1
131433,0,1,0
357205,1,1,1
96976,1,1,1
366146,1,1,1
141500,1,1,1
273759,0,0,1
372651,1,1,1
187581,1,0,0
213456,1,1,1
111728,0,0,1
326359,1,1,1
200483,1,1,1
198426,1,1,1
292606,1,1,1
290447,0,1,0
119969,0,1,0
168430,1,1,1
99176,0,0,1
73828,0,1,0
60202,1,1,1
332054,1,1,1
151814,0,1,0
33539,1,1,1
96131,0,0,1
311064,0,1,0
252432,0,0,1
53340,0,1,0
254212,1,1,1
298163,1,1,1
305709,0,0,1
281085,1,1,1
145606,1,0,0
81746,0,0,1
23717,1,0,0
85076,1,1,1
158111,0,0,1
248384,0,1,0
111509,0,1,0
58726,1,1,1
17581,1,1,1
187534,0,0,1
152427,1,1,1
188106,1,1,1
336473,0,0,1
46857,0,0,1
253301,0,0,1
163211,1,1,1
121980,1,1,1
235892,1,1,1
196911,0,0,1
163221,0,0,1
180933,1,0,0
351791,1,1,1
217394,0,0,1
157362,0,1,0
170128,0,0,1
28541,0,0,1
84631,0,0,1
334554,1,1,1
265155,0,0,1
177123,1,1,1
187738,1,1,1
145158,0,0,1
337709,1,1,1
307484,1,1,1
349115,0,0,1
290277,0,0,1
248860,0,0,1
16643,1,0,0
273367,0,0,1
163993,1,1,1
96707,1,1,1
199573,0,0,1
339567,0,0,1
203071,1,1,1
63217,0,0,1
72471,1,0,0
206908,0,1,0
194237,0,0,1
275929,1,0,0
189362,1,1,1
189651,1,1,1
337474,0,0,1
317630,0,0,1
91597,1,0,0
331846,0,0,1
309046,1,1,1
152392,1,1,1
355370,1,1,1
231021,1,1,1
237480,0,0,1
217279,1,1,1
89414,1,1,1
52435,0,0,1
311998,0,0,1
21885,0,0,1
321647,1,0,0
136293,0,0,1
191186,1,0,0
214027,1,1,1
212894,0,0,1
162466,0,0,1
119217,1,0,0
248595,1,1,1
226767,1,1,1
78456,0,1,0
181132,1,1,1
185223,0,1,0
290464,0,0,1
115357,0,0,1
321463,1,0,0
190785,0,0,1
268746,1,0,0
50370,0,0,1
84067,1,1,1
89837,0,1,0
298025,0,0,1
339455,0,0,1
325392,0,0,1
93288,0,0,1
373624,1,0,0
130324,0,0,1
7599,1,1,1
45518,1,1,1
263606,0,0,1
45760,0,1,0
4769,1,1,1
183331,0,0,1
152877,1,0,0
105757,0,0,1
175049,0,0,1
370498,0,0,1
145755,1,1,1
67911,0,0,1
210424,0,1,0
315776,1,1,1
360224,0,0,1
280608,1,0,0
214020,1,0,0
49601,1,1,1
58048,0,0,1
226979,1,1,1
282862,0,1,0
211600,0,1,0
180120,1,1,1
92827,0,0,1
1298,1,1,1
333175,0,0,1
277005,0,0,1
37146,0,1,0
36355,1,1,1
93252,1,1,1
242211,1,0,0
125703,0,1,0
88765,0,0,1
137642,0,1,0
91567,1,1,1
61632,0,0,1
90372,1,1,1
348590,1,1,1
284160,0,0,1
348241,1,1,1
219236,1,0,0
191171,0,0,1
261375,1,1,1
595,0,1,0
333931,0,1,0
27975,1,1,1
239427,1,0,0
202779,1,1,1
27675,0,1,0
212324,0,0,1
321849,0,0,1
309654,1,0,0
88205,1,1,1
257133,0,0,1
44903,0,0,1
243347,1,0,0
24006,0,0,1
327550,0,0,1
367037,1,1,1
340650,0,0,1
20373,0,0,1
269863,1,1,1
144004,1,1,1
315575,1,1,1
320103,0,0,1
77813,0,0,1
128708,0,0,1
47700,1,0,0
29577,1,1,1
301433,1,0,0
182135,0,0,1
176633,1,0,0
135348,1,0,0
121377,0,0,1
243759,1,1,1
140466,0,0,1
52011,0,0,1
368984,0,1,0
164801,1,0,0
74478,0,0,1
369534,1,1,1
165630,1,1,1
113054,1,0,0
32385,1,0,0
82242,1,1,1
70280,1,0,0
54257,0,0,1
216767,0,0,1
63644,0,0,1
128645,0,1,0
251366,1,1,1
215347,0,1,0
85656,1,1,1
10390,1,1,1
160860,0,0,1
361216,0,1,0
132586,0,0,1
1517,0,0,1
98600,1,1,1
96991,1,1,1
29698,1,0,0
131482,0,0,1
311621,0,0,1
133758,0,0,1
121587,1,0,0
6694,0,1,0
257621,1,1,1
89845,0,0,1
113469,1,1,1
131951,1,1,1
164234,1,1,1
55150,0,1,0
287929,0,1,0
250597,1,0,0
92292,0,1,0
331909,0,0,1
180902,1,1,1
272938,1,1,1
207005,0,0,1
159902,1,1,1
185163,0,0,1
95567,1,0,0
257360,0,0,1
216259,0,1,0
212840,1,1,1
198723,0,0,1
150486,1,1,1
321466,1,1,1
43869,1,1,1
224707,1,1,1
207750,0,0,1
222183,0,0,1
52761,0,0,1
54362,0,0,1
247916,1,0,0
285967,0,0,1
327900,1,1,1
279722,0,0,1
62177,0,0,1
113617,1,0,0
309425,1,1,1
369213,1,1,1
212603,1,1,1
297047,0,1,0
120671,1,0,0
258827,1,0,0
133215,1,1,1
372548,0,0,1
332504,0,0,1
95921,1,1,1
355943,0,0,1
340560,1,1,1
52816,0,0,1
204233,1,1,1
268505,0,0,1
123597,1,1,1
124418,1,1,1
358277,1,0,0
268180,1,1,1
266484,1,1,1
274749,1,1,1
370384,1,0,0
34044,1,0,0
238098,1,0,0
14163,0,0,1
119227,1,0,0
264257,1,1,1
91696,1,1,1
346437,0,0,1
177563,0,1,0
326694,0,0,1
149619,1,1,1
371084,1,1,1
68812,0,0,1
198056,0,0,1
276041,1,1,1
72903,1,1,1
14263,1,0,0
222100,1,1,1
245943,0,0,1
186751,0,1,0
36411,0,1,0
389,1,1,1
220912,0,0,1
208925,0,1,0
128364,0,0,1
160854,0,0,1
38546,0,0,1
262682,0,0,1
9583,0,0,1
287651,0,0,1
274325,0,0,1
353941,1,1,1
54320,1,1,1
163270,1,1,1
54206,1,1,1
235715,0,1,0
149760,1,0,0
104565,1,1,1
101323,1,0,0
29896,0,0,1
88546,1,1,1
258186,0,0,1
305748,1,1,1
36019,1,1,1
53151,0,1,0
159140,1,1,1
69847,0,0,1
240583,0,1,0
205887,1,1,1
168485,1,1,1
18699,1,0,0
72716,1,1,1
28587,1,0,0
139710,0,0,1
352013,0,1,0
334401,0,1,0
89222,1,1,1
118341,0,1,0
